id,exp,antibody,vaccine,coupon,severity,handicap,exp_again,why_norisk,sdist_1,sdist_2,sdist_3,sdist_4,sdist_5,sdist_6,sdist_7,out_antibody,out_vaccine,out_exp,out_coupon,pref,marry,child,working,income,start_time,start_date,nudge,female,age,fb,fb_active,get_coupon,importance,confident,flu_prob,rub_prob,rub_prob_me,wtp_flu,wtp_rub,sdf_f,sdf_u,df_p,df_f,pb,wtp_gain,wtp_loss,int_antibody,sint_antibody,done_antibody,int_vaccine,sint_vaccine,done_vaccine,int_exp,sint_exp,done_exp,int_coupon,sint_coupon,done_coupon
83,3,3,3,3,0,0,0,5,20,10,0,20,20,10,0,5,5,5,5,27,3,0,1,13,"2020/2/7 22:34","2020/2/7 22:41","G",0,55,0,0,0,2,1,0,10,0,-5000,-5000,1.333333,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,3,3,3,2,0,1,0,,20,14,10,18,16,15,6,3,2,3,2,9,1,2,1,7,"2020/2/7 22:22","2020/2/7 22:42","G",0,55,1,1,0,3,0,30,30,30,-1500,500,.7,.1,.9952725,.9990509,1,-40000,17500,0,0,0,1,0,0,0,0,0,1,0,0
85,3,2,3,3,0,1,1,,20,10,2,18,15,5,1,2,3,2,2,14,1,2,3,7,"2020/2/7 22:31","2020/2/7 22:46","G",0,56,1,1,0,4,0,10,20,20,3500,4500,1.1,.1,.889205,.889205,0,-20000,25000,1,0,0,0,0,0,1,0,0,1,0,0
88,2,2,2,3,0,0,0,5,20,0,0,0,0,0,0,3,3,3,3,10,1,0,5,3,"2020/2/7 22:39","2020/2/7 22:46","G",0,55,0,0,0,3,1,20,10,0,500,500,1.333333,1.333333,.5,.5,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
89,1,2,1,3,0,1,0,1,20,10,0,15,13,5,0,4,3,4,2,13,1,3,3,7,"2020/2/7 22:34","2020/2/7 22:54","G",0,56,1,0,0,2,1,0,20,0,-1500,500,.7,0,.9990509,.9990509,0,-6000,12500,0,0,0,0,0,0,0,0,0,1,0,0
90,1,2,1,2,0,1,0,,20,17,10,19,18,13,8,2,1,4,3,28,1,2,3,7,"2020/2/7 22:39","2020/2/7 23:01","G",0,57,0,0,0,5,0,20,20,10,4500,3500,.7,.0073333,.889205,.889205,0,-40000,47500,1,0,0,1,1,0,0,0,0,0,0,0
91,3,1,3,1,0,1,0,,19,5,0,15,15,8,0,4,2,2,3,1,1,0,4,13,"2020/2/7 22:57","2020/2/7 23:15","G",0,55,0,0,0,4,0,50,30,50,2500,3500,.7,0,.9990509,.9990509,0,-1005,35000,0,0,0,1,0,0,1,0,0,0,0,0
92,1,2,2,2,0,1,0,1,19,14,14,19,18,14,14,3,2,6,3,8,1,1,4,8,"2020/2/7 23:10","2020/2/7 23:17","G",0,58,1,0,0,4,1,30,30,0,1500,1500,1.333333,1.333333,.5,.5,0,0,7500,0,0,0,1,0,0,0,0,1,0,0,0
93,1,2,3,3,1,1,1,1,20,10,1,15,10,2,10,3,3,3,3,23,1,2,5,7,"2020/2/7 23:13","2020/2/7 23:22","G",0,56,1,1,0,3,1,10,10,0,1500,1500,1.333333,0,.6347997,.889205,1,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
94,2,2,1,3,0,1,0,,18,5,2,15,12,7,5,2,2,2,2,13,1,1,1,6,"2020/2/7 23:23","2020/2/7 23:34","G",0,59,1,1,0,4,0,30,20,50,3500,3500,.7,0,.9990509,.9868259,0,-20000,25000,1,0,0,1,0,0,1,0,0,1,0,0
95,1,1,2,3,0,1,0,,20,15,10,18,15,10,5,3,6,6,6,42,1,2,9,1,"2020/2/7 23:19","2020/2/7 23:34","G",0,55,0,0,0,3,0,50,60,20,-5000,-4500,1.1,.0073333,.889205,.889205,0,-11500,7500,0,0,0,0,0,1,0,0,1,0,0,1
96,1,2,1,2,0,1,0,1,18,10,4,3,2,0,1,3,3,4,4,28,1,2,10,12,"2020/2/7 23:25","2020/2/7 23:35","G",0,59,0,0,0,4,1,0,10,0,500,500,.2666667,0,.6347997,.6347997,0,-3000,3000,0,0,0,0,0,0,0,0,0,0,0,0
97,2,2,2,3,0,1,0,,20,10,5,18,15,12,3,3,2,4,2,13,1,0,9,1,"2020/2/7 23:39","2020/2/7 23:48","G",0,56,0,0,0,4,0,30,10,10,500,500,1.333333,0,.889205,.9990509,1,-11500,3000,0,0,0,1,0,0,0,0,0,1,0,0
98,2,2,1,3,0,1,1,5,19,12,10,14,13,12,10,2,2,3,3,29,2,1,9,13,"2020/2/7 23:37","2020/2/7 23:55","G",0,60,1,0,0,5,1,20,10,0,1500,500,1.1,.04,.6347997,.889205,1,-40000,35000,1,0,0,1,0,0,0,0,0,0,0,0
100,1,2,3,3,0,1,0,,6,6,4,15,10,6,4,3,3,4,3,14,3,0,4,6,"2020/2/7 23:39","2020/2/8 0:09","G",0,56,0,0,0,3,0,20,60,20,1500,1500,0,0,.9990509,.9990509,0,-30000,17500,0,0,0,0,0,0,0,0,0,0,0,0
101,3,3,3,3,0,1,0,5,20,10,5,10,10,5,5,2,3,4,4,35,1,2,5,3,"2020/2/8 0:03","2020/2/8 0:14","G",0,59,0,0,0,3,1,10,10,0,500,-500,.7,0,.9542896,.9868259,1,-3000,35000,1,0,0,0,0,0,0,0,0,0,0,0
102,1,2,2,3,0,1,0,4,20,9,1,0,0,0,0,5,3,5,5,12,3,0,9,13,"2020/2/8 0:02","2020/2/8 0:16","G",0,58,0,0,0,3,1,0,50,0,-4500,-4500,1.1,0,.9990509,.9990509,0,-1005,0,0,0,0,0,0,0,0,0,0,0,0,0
103,1,3,3,3,0,1,1,,19,7,2,17,10,7,5,4,3,4,3,11,3,0,10,7,"2020/2/8 0:13","2020/2/8 0:26","G",0,56,1,0,0,3,0,70,40,30,2500,500,0,0,.9990509,.9990509,0,-6000,7500,0,0,0,0,0,0,0,0,0,0,0,0
104,1,2,1,3,0,1,0,3,20,15,12,18,16,12,10,5,3,4,2,4,1,3,1,4,"2020/2/8 0:15","2020/2/8 0:34","G",0,59,1,1,0,3,1,30,10,0,1500,1500,.7,.04,.9868259,.9990509,1,-3000,17500,0,0,0,0,0,0,0,0,0,1,0,0
105,3,2,3,3,0,0,0,,18,17,9,19,18,10,9,4,3,4,3,12,2,0,3,13,"2020/2/8 0:28","2020/2/8 0:40","G",0,58,1,0,0,3,0,50,30,10,500,500,.7,.1,.889205,.889205,0,-3000,35000,0,0,0,0,0,0,0,0,0,0,0,0
106,2,2,2,3,0,0,1,,19,8,3,18,15,5,0,4,4,4,4,13,1,2,3,13,"2020/2/8 1:05","2020/2/8 1:14","G",0,59,1,1,0,3,0,10,10,10,1500,500,0,0,.9990509,.9952725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
108,3,3,3,2,0,1,0,,20,19,15,19,18,16,13,3,2,3,2,23,1,1,5,7,"2020/2/8 1:28","2020/2/8 1:44","G",0,57,0,0,0,4,0,20,10,10,1500,500,.7,0,.9990509,.9990509,0,-20000,35000,0,0,0,1,0,0,0,0,0,1,0,0
110,1,2,2,3,0,1,0,,18,5,1,12,10,5,0,3,3,6,3,27,1,3,5,3,"2020/2/8 2:27","2020/2/8 2:38","G",0,57,0,0,0,3,0,30,10,10,1500,-500,.7,0,.9868259,.9990509,1,-52500,42500,0,0,0,0,0,0,0,0,1,0,0,0
111,1,3,3,3,0,0,0,,19,12,8,16,15,8,6,3,2,2,2,27,1,0,4,5,"2020/2/8 2:57","2020/2/8 3:06","G",0,57,0,0,0,4,0,10,20,10,5000,5000,1.1,0,.889205,.889205,0,-30000,52500,0,0,0,1,0,0,1,0,0,1,0,0
113,1,2,2,2,0,0,1,1,20,14,6,19,16,12,6,2,2,3,2,13,1,2,3,8,"2020/2/8 6:32","2020/2/8 6:39","G",0,55,1,1,0,4,1,30,30,0,1500,1500,1.333333,0,.9990509,.9990509,0,-1005,7500,1,0,0,1,0,0,0,0,0,1,0,0
114,2,2,3,3,0,1,1,,20,15,10,18,17,13,10,4,3,4,2,40,3,0,4,13,"2020/2/8 6:55","2020/2/8 7:10","G",0,56,0,0,0,3,0,10,20,20,2500,1500,1.333333,0,.9721007,.9990509,1,-20000,12500,0,0,0,0,0,0,0,0,0,1,0,0
115,2,2,2,3,0,1,0,3,19,10,5,12,10,7,3,4,3,3,3,1,2,2,10,2,"2020/2/8 6:58","2020/2/8 7:15","G",0,58,0,0,0,3,1,30,30,0,1500,1500,.2666667,.2666667,.9868259,.9868259,0,-3000,7500,0,0,0,0,0,0,0,0,0,0,0,0
116,2,2,2,3,0,0,0,5,10,6,6,6,6,6,6,4,2,4,4,13,1,2,3,13,"2020/2/8 7:15","2020/2/8 7:22","G",0,57,0,0,0,3,1,20,20,0,-4500,-4500,0,0,1.001001,1.001001,0,0,7500,0,0,0,1,0,0,0,0,0,0,0,0
117,3,2,3,3,0,1,0,,20,10,3,10,10,3,2,3,2,3,3,35,1,2,3,6,"2020/2/8 7:25","2020/2/8 7:34","G",0,59,1,1,0,3,0,20,30,30,500,500,.7,0,.889205,.889205,0,-20000,42500,0,0,0,1,0,0,0,0,0,0,0,0
118,1,2,3,3,0,0,0,,20,10,5,15,10,1,1,1,1,2,1,1,1,0,4,8,"2020/2/8 7:36","2020/2/8 7:46","G",0,56,1,1,0,5,0,20,50,50,5000,5000,1.333333,.2666667,.9990509,.9952725,0,-20000,47500,1,1,0,1,1,0,1,0,0,1,1,0
119,2,2,2,3,0,0,1,,19,17,3,19,10,4,3,2,2,2,2,23,1,1,7,13,"2020/2/8 7:42","2020/2/8 7:52","G",0,56,0,0,0,4,0,20,30,30,3500,3500,.7,.1,.9990509,.9952725,0,-47500,47500,1,0,0,1,0,0,1,0,0,1,0,0
120,1,1,3,3,0,1,1,1,15,12,5,10,5,2,0,4,4,4,4,12,2,0,8,1,"2020/2/8 7:42","2020/2/8 7:56","G",0,57,0,0,0,3,1,20,30,0,-4500,-4500,.7,0,.889205,.889205,0,-3000,60000,0,0,0,0,0,0,0,0,0,0,0,0
121,2,2,2,3,0,0,1,1,20,10,0,15,15,10,0,2,2,2,3,7,1,2,1,6,"2020/2/8 8:20","2020/2/8 8:32","G",0,58,0,0,0,4,1,10,0,0,500,500,1.1,.7,.9990509,.9990509,0,-1005,17500,1,0,0,1,0,0,1,0,0,0,0,0
122,1,3,1,3,1,1,1,1,19,5,2,16,15,10,1,4,3,4,4,14,1,0,4,7,"2020/2/8 8:35","2020/2/8 8:45","G",0,55,1,0,0,2,1,30,10,0,500,-500,.7,0,.9952725,.9990509,1,-40000,42500,0,0,0,0,0,0,0,0,0,0,0,0
123,1,2,2,3,0,1,0,1,20,10,5,20,16,5,3,3,3,3,3,17,1,2,3,13,"2020/2/8 8:38","2020/2/8 8:47","G",0,60,0,0,0,3,1,50,30,0,1500,500,.7,0,.889205,.889205,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
124,2,2,2,3,0,0,1,,19,15,10,18,17,13,10,3,3,3,2,40,1,3,3,7,"2020/2/8 8:36","2020/2/8 8:48","G",0,57,1,1,0,4,0,50,10,10,3500,1500,.7,0,.889205,.889205,0,-1005,12500,0,0,0,0,0,0,0,0,0,1,0,0
125,1,2,2,2,0,1,0,1,10,7,0,10,7,2,1,2,2,3,2,23,1,2,4,9,"2020/2/8 8:49","2020/2/8 9:04","G",0,59,1,1,0,4,1,10,50,0,500,500,.7,0,.9990509,.9990509,0,-3000,12500,1,0,0,1,0,0,0,0,0,1,0,0
126,3,2,3,3,1,1,0,3,20,10,0,20,15,10,0,3,3,3,2,1,1,3,10,3,"2020/2/8 8:51","2020/2/8 9:10","G",0,58,0,0,0,4,1,0,50,0,1500,1500,1.1,0,.889205,.889205,0,-1005,7500,0,0,0,0,0,0,0,0,0,1,0,0
127,3,3,2,3,0,0,0,,20,18,16,20,19,16,15,2,2,2,2,14,2,0,1,7,"2020/2/8 9:09","2020/2/8 9:17","G",0,57,1,1,0,2,0,0,20,10,500,1500,1.1,.2666667,.889205,.5,0,-20000,12500,1,0,0,1,0,0,1,0,0,1,0,0
128,3,3,3,3,0,0,1,3,20,15,4,18,15,4,4,3,2,4,4,20,1,1,6,4,"2020/2/8 9:00","2020/2/8 9:17","G",0,59,0,0,0,2,1,10,20,0,500,500,.7,0,1.010101,.9990509,0,-6000,52500,0,0,0,1,0,0,0,0,0,0,0,0
129,1,2,1,3,0,1,0,,19,18,17,16,15,14,13,3,3,3,3,23,1,2,3,7,"2020/2/8 9:10","2020/2/8 9:17","G",0,56,0,0,0,4,0,50,50,50,2500,500,.7,0,.9990509,.9990509,0,-3000,25000,0,0,0,0,0,0,0,0,0,0,0,0
130,1,3,3,3,0,1,1,1,20,10,0,15,12,10,0,4,5,4,4,18,1,3,5,6,"2020/2/8 9:14","2020/2/8 9:24","G",0,58,1,0,0,3,1,30,20,0,-500,-3500,0,0,.6347997,.9990509,1,-20000,35000,0,0,0,0,0,0,0,0,0,0,0,0
131,1,2,1,3,0,0,0,,20,15,10,18,16,15,10,3,2,3,2,14,1,1,3,7,"2020/2/8 9:15","2020/2/8 9:24","G",0,58,1,1,0,4,0,10,10,10,-5000,1500,1.333333,1.333333,.9990509,.889205,0,-1005,0,0,0,0,1,0,0,0,0,0,1,0,0
132,2,2,2,3,0,0,0,,15,10,10,13,11,10,6,4,4,3,3,20,1,2,3,6,"2020/2/8 9:14","2020/2/8 9:26","G",0,58,0,0,0,4,0,20,20,50,3500,2500,1.333333,0,.9952725,.9952725,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
133,2,1,2,1,1,0,0,2,20,16,13,17,16,7,5,2,2,2,2,10,1,1,1,6,"2020/2/8 9:21","2020/2/8 9:28","G",0,57,1,1,0,3,1,10,10,0,4500,4500,0,0,1.001001,1.001001,0,-3000,7500,1,0,0,1,0,0,1,0,0,1,0,0
134,1,2,2,3,0,0,0,,19,10,6,18,15,13,0,3,2,6,2,28,1,1,3,4,"2020/2/8 9:28","2020/2/8 9:42","G",0,55,0,0,0,4,0,20,50,50,500,500,.7,.7,.9990509,.9990509,0,-3000,12500,0,0,0,1,0,0,0,0,1,1,0,0
135,2,2,2,2,0,0,0,,16,16,15,16,13,11,8,3,3,3,2,11,1,4,1,6,"2020/2/8 9:35","2020/2/8 9:44","G",0,58,0,0,0,4,0,30,20,10,500,500,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
136,3,3,3,3,0,0,0,,20,4,4,16,12,3,0,3,3,3,3,23,1,2,1,13,"2020/2/8 9:47","2020/2/8 9:52","G",0,56,0,0,0,3,0,10,20,30,-5000,500,0,1.333333,.889205,.9542896,1,-6000,7500,0,0,0,0,0,0,0,0,0,0,0,0
137,1,3,3,3,0,1,1,1,15,5,0,10,7,0,0,3,2,3,2,23,1,2,5,6,"2020/2/8 9:39","2020/2/8 9:55","G",0,56,0,0,0,4,1,0,10,0,3500,3500,.7,.1,.889205,.6347997,0,-1005,3000,0,0,0,1,0,0,0,0,0,1,0,0
138,1,2,2,2,0,1,1,1,19,15,10,19,19,13,6,3,3,3,3,13,1,2,5,6,"2020/2/8 9:43","2020/2/8 10:03","G",0,59,1,1,0,4,1,20,30,0,2500,500,1.333333,0,.9542896,.889205,0,-60000,60000,0,0,0,0,0,0,0,0,0,0,0,0
139,1,2,1,2,0,0,0,3,20,17,0,19,19,0,0,1,1,1,1,14,1,1,10,3,"2020/2/8 10:00","2020/2/8 10:21","G",0,57,1,1,0,5,1,50,30,0,3500,3500,1.333333,0,.9990509,.9990509,0,-1005,60000,1,1,0,1,1,0,1,1,0,1,1,0
140,3,2,3,2,0,1,0,,18,5,0,17,15,10,0,3,2,4,4,40,1,2,5,13,"2020/2/8 10:54","2020/2/8 11:05","G",0,59,0,0,0,4,0,10,50,10,500,500,.7,0,.9721007,.9721007,0,-6000,35000,0,0,0,1,0,0,0,0,0,0,0,0
141,1,2,2,3,0,1,1,1,20,3,3,12,8,5,3,4,3,4,4,25,1,0,4,3,"2020/2/8 10:56","2020/2/8 11:06","G",0,55,0,0,0,3,1,10,30,0,-500,-5000,1.1,0,.9990509,.9990509,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
142,1,1,3,2,1,1,1,,20,17,15,19,18,16,14,3,3,2,3,25,2,0,1,5,"2020/2/8 11:42","2020/2/8 12:17","G",0,58,1,1,0,5,0,10,20,10,1500,500,.7,.7,.9990509,.9990509,0,-11500,25000,0,0,0,0,0,0,1,0,0,0,0,0
143,1,2,2,3,0,0,1,3,20,16,16,20,16,16,16,4,4,4,4,13,1,1,3,7,"2020/2/8 12:21","2020/2/8 12:27","G",0,55,1,1,0,2,1,20,50,0,-5000,-5000,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
144,3,2,3,2,0,1,0,,19,10,0,15,15,10,0,1,1,2,2,42,1,2,6,4,"2020/2/8 12:31","2020/2/8 12:42","G",0,56,1,1,0,5,0,50,40,40,2500,2500,1.333333,1.333333,.9990509,.9990509,0,-3000,0,1,1,0,1,1,0,1,0,0,1,0,0
145,3,3,2,3,0,0,1,3,14,5,2,12,15,8,0,4,4,4,2,28,1,2,10,6,"2020/2/8 14:28","2020/2/8 14:35","G",0,58,0,0,0,3,1,10,10,0,-5000,-5000,0,0,.5,.5,0,-1005,12500,0,0,0,0,0,0,0,0,0,1,0,0
146,2,2,2,3,0,1,1,,19,1,0,11,10,0,0,1,1,4,3,3,1,0,5,3,"2020/2/8 14:26","2020/2/8 14:38","G",0,56,0,0,0,4,0,30,60,50,3500,3500,0,0,.9542896,.889205,0,-11500,25000,1,1,0,1,1,0,0,0,0,0,0,0
147,2,2,2,3,0,0,0,,16,5,0,15,10,0,0,3,3,3,3,13,3,0,5,2,"2020/2/8 15:02","2020/2/8 15:09","G",0,57,0,0,0,3,0,10,10,10,-5000,-5000,0,0,.5,.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
148,1,2,3,2,0,1,0,,15,10,5,10,10,5,5,2,2,3,2,11,1,1,1,5,"2020/2/8 15:02","2020/2/8 15:14","G",0,57,1,0,0,4,0,10,10,10,-5000,500,1.1,.7,.9542896,.889205,0,-6000,25000,1,0,0,1,0,0,0,0,0,1,0,0
149,1,3,3,3,0,0,0,1,20,10,5,15,10,5,1,3,2,3,3,25,1,1,1,5,"2020/2/8 15:19","2020/2/8 15:45","G",0,57,0,0,0,4,1,30,30,0,500,500,.7,0,.889205,.9721007,1,-6000,12500,0,0,0,1,0,0,0,0,0,0,0,0
150,3,3,3,3,0,0,0,,20,10,5,20,19,18,5,3,3,3,3,29,3,0,5,4,"2020/2/8 16:40","2020/2/8 16:52","G",0,58,0,0,0,4,0,30,70,70,3500,4500,1.333333,0,.9990509,1.010101,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
151,3,2,3,3,0,1,0,5,20,12,10,19,18,12,8,4,3,4,3,4,1,3,6,13,"2020/2/8 17:21","2020/2/8 17:34","G",0,57,1,0,0,3,1,50,30,0,3500,1500,.7,.1,1.010101,.889205,0,-6000,35000,0,0,0,0,0,0,0,0,0,0,0,0
152,1,2,3,3,0,0,0,1,19,17,13,15,13,11,6,3,3,3,4,27,3,0,8,5,"2020/2/8 18:10","2020/2/8 18:17","G",0,56,0,0,0,4,1,10,10,0,500,500,1.333333,0,.9990509,.9990509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
153,1,3,1,3,0,1,0,,20,15,10,19,18,15,10,2,2,1,2,13,1,2,3,9,"2020/2/8 18:17","2020/2/8 18:31","G",0,57,0,0,0,4,0,20,20,10,500,500,.7,.2666667,.9990509,.9990509,0,-47500,47500,1,0,0,1,0,0,1,1,0,1,0,0
154,2,1,3,3,0,1,0,,20,15,5,18,16,10,3,3,2,2,3,14,1,1,5,7,"2020/2/8 18:11","2020/2/8 18:57","G",0,59,1,0,0,4,0,10,10,10,1500,500,1.1,0,.9868259,.9721007,0,-11500,25000,0,0,0,1,0,0,1,0,0,0,0,0
155,3,2,2,3,0,1,0,,15,10,3,17,16,3,3,4,4,4,4,14,3,0,4,2,"2020/2/8 19:10","2020/2/8 19:19","G",0,59,1,1,0,4,0,20,20,20,1500,500,0,0,.6347997,.6347997,0,-3000,7500,0,0,0,0,0,0,0,0,0,0,0,0
156,1,2,1,3,0,0,0,,20,15,10,19,16,14,10,3,2,2,3,14,1,2,1,7,"2020/2/8 19:05","2020/2/8 19:23","G",0,56,0,0,0,4,0,30,30,30,5000,5000,0,0,.9721007,.9542896,0,-1005,7500,0,0,0,1,0,0,1,0,0,0,0,0
157,3,2,1,2,0,1,0,,19,10,3,11,7,3,3,1,1,3,1,13,1,1,3,9,"2020/2/8 20:00","2020/2/8 20:09","G",0,59,1,0,0,5,0,70,80,20,5000,5000,1.1,0,.9868259,.9868259,0,-52500,60000,1,1,0,1,1,0,0,0,0,1,1,0
158,1,2,2,3,0,1,0,,10,5,2,15,13,10,2,4,3,6,3,36,3,0,4,5,"2020/2/8 20:31","2020/2/8 20:43","G",0,58,1,1,0,4,0,10,30,10,5000,3500,0,0,.9721007,.9868259,1,-6000,25000,0,0,0,0,0,0,0,0,1,0,0,0
159,3,2,3,3,0,0,0,,19,10,10,18,17,16,13,3,3,3,3,14,1,2,3,12,"2020/2/8 20:54","2020/2/8 20:59","G",0,58,0,0,0,3,0,20,50,50,2500,2500,1.333333,.1,.889205,.9868259,1,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
160,2,2,2,3,0,0,1,,20,10,7,19,18,13,7,2,2,3,2,5,3,0,1,3,"2020/2/8 21:19","2020/2/8 21:33","G",0,58,0,0,0,4,0,30,20,30,1500,1500,1.333333,1.333333,1.010101,.9542896,0,-1005,7500,1,0,0,1,0,0,0,0,0,1,0,0
161,1,2,2,3,0,1,0,,18,10,10,15,14,11,10,2,3,2,3,27,1,2,4,4,"2020/2/8 22:16","2020/2/8 22:25","G",0,55,1,0,0,4,0,10,20,20,3500,2500,.7,.1,.889205,.9721007,1,-1005,35000,1,0,0,0,0,0,1,0,0,0,0,0
162,2,2,2,2,0,1,0,,19,10,2,18,17,10,2,3,3,3,4,11,1,2,3,7,"2020/2/8 22:15","2020/2/8 22:34","G",0,58,1,1,0,3,0,10,20,20,500,500,.2666667,0,.9868259,.9868259,0,-3000,12500,0,0,0,0,0,0,0,0,0,0,0,0
164,3,2,3,3,0,0,0,,19,18,17,16,15,14,13,5,5,5,5,13,1,2,3,2,"2020/2/8 23:32","2020/2/8 23:38","G",0,60,0,0,0,3,0,50,30,30,500,500,.0007333,0,1.001001,1.001001,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0
165,1,3,3,3,0,1,0,5,20,14,14,14,14,12,12,3,3,3,3,13,1,0,1,13,"2020/2/9 3:43","2020/2/9 3:56","G",0,55,0,0,0,3,1,40,30,0,5000,5000,1.333333,0,.889205,.889205,0,-1005,7500,0,0,0,0,0,0,0,0,0,0,0,0
166,2,2,2,3,0,1,0,,19,18,17,16,15,14,8,3,3,3,3,23,1,1,1,5,"2020/2/7 20:30","2020/2/7 20:36","G",0,54,1,1,0,3,0,30,10,20,3500,1500,.0007333,.0007333,.9542896,.9542896,0,-3000,7500,0,0,0,0,0,0,0,0,0,0,0,0
167,2,2,2,3,0,0,0,,20,10,10,15,10,10,5,3,3,3,3,1,1,1,4,6,"2020/2/7 20:31","2020/2/7 20:37","G",0,51,0,0,0,4,0,50,50,50,2500,2500,.7,0,.6347997,.9990509,1,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
168,3,3,3,3,0,1,0,5,20,5,5,15,12,5,5,2,2,2,2,12,2,0,1,5,"2020/2/7 20:30","2020/2/7 20:40","G",0,50,0,0,0,4,1,20,10,0,2500,2500,.7,0,.889205,.889205,0,-1005,3000,1,0,0,1,0,0,1,0,0,1,0,0
171,1,2,2,2,1,0,0,3,19,18,17,16,15,14,13,2,2,2,2,11,1,2,5,13,"2020/2/7 20:38","2020/2/7 20:44","G",0,55,1,1,0,5,1,10,20,0,2500,5000,1.333333,1.333333,.5,.889205,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0
172,2,2,1,3,0,1,0,5,15,10,10,10,5,3,0,3,2,2,3,13,1,2,4,5,"2020/2/7 20:35","2020/2/7 20:45","G",0,53,0,0,0,3,1,50,50,0,5000,500,.7,.04,.9868259,.9868259,0,-3000,17500,0,0,0,1,0,0,1,0,0,0,0,0
173,1,2,2,3,0,1,0,1,19,19,10,19,19,19,10,4,4,3,3,38,3,0,3,3,"2020/2/7 20:32","2020/2/7 20:46","G",0,54,0,0,0,3,1,0,20,0,-5000,-5000,.7,0,.5,.5,0,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
174,3,3,3,3,0,0,0,5,20,20,20,20,20,20,20,3,3,3,3,13,3,0,8,1,"2020/2/7 20:40","2020/2/7 20:46","G",0,54,1,1,0,1,1,0,0,0,-5000,-5000,.0007333,0,1.001001,1.001001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
175,2,2,2,3,1,1,1,1,19,1,1,19,19,16,1,3,3,3,3,14,3,0,5,3,"2020/2/7 20:42","2020/2/7 20:47","G",0,50,0,0,0,3,1,0,20,0,1500,500,0,0,.9990509,.9990509,0,-1005,17500,0,0,0,0,0,0,0,0,0,0,0,0
176,1,3,2,3,0,1,0,4,15,13,10,10,8,2,1,5,1,6,5,27,3,0,5,13,"2020/2/7 20:28","2020/2/7 20:48","G",0,51,0,0,0,4,1,20,20,0,5000,500,.2666667,0,.5,.5,0,-3000,17500,0,0,0,1,1,0,0,0,1,0,0,0
178,1,2,2,3,0,1,1,1,20,17,3,20,19,18,11,4,2,2,3,28,2,0,1,3,"2020/2/7 20:40","2020/2/7 20:49","G",0,53,1,0,0,3,1,50,20,0,3500,2500,.7,.1,.889205,.889205,0,-1005,60000,0,0,0,1,0,0,1,0,0,0,0,0
180,3,2,3,3,0,0,0,5,15,10,0,10,10,5,0,3,3,3,3,13,1,0,5,13,"2020/2/7 20:41","2020/2/7 20:55","G",0,53,0,0,0,3,1,30,20,0,500,500,.7,0,1.010101,1.010101,0,-3000,0,0,0,0,0,0,0,0,0,0,0,0,0
181,3,2,3,2,0,0,0,,15,10,5,10,10,5,5,2,2,2,2,23,3,0,4,4,"2020/2/7 20:43","2020/2/7 20:56","G",0,52,0,0,0,4,0,10,50,50,3500,3500,1.333333,0,.889205,.6347997,0,-47500,0,1,0,0,1,0,0,1,0,0,1,0,0
182,1,2,2,2,0,1,0,,19,12,8,15,12,6,4,2,2,2,2,11,1,1,3,8,"2020/2/7 20:46","2020/2/7 20:57","G",0,53,0,0,0,4,0,20,30,10,5000,1500,1.1,0,.9721007,.5,0,-1005,7500,1,0,0,1,0,0,1,0,0,1,0,0
183,2,2,2,3,0,0,1,5,20,1,1,10,10,10,0,4,4,4,4,27,3,0,6,3,"2020/2/7 20:53","2020/2/7 20:58","G",0,55,0,0,0,2,1,0,0,0,-5000,-5000,0,1.333333,.5,1.010101,1,-1005,3000,0,0,0,0,0,0,0,0,0,0,0,0
184,1,3,3,2,0,1,0,,20,13,5,20,20,16,3,3,2,2,2,13,1,0,2,13,"2020/2/7 20:44","2020/2/7 20:58","G",0,50,1,1,0,4,0,20,50,40,2500,2500,.7,0,1.010101,.9990509,0,-6000,12500,0,0,0,1,0,0,1,0,0,1,0,0
186,2,2,3,3,0,1,0,,20,10,5,20,15,10,5,3,3,3,3,14,1,2,3,6,"2020/2/7 20:49","2020/2/7 20:59","G",0,52,1,1,0,4,0,20,10,10,500,500,.7,0,.9542896,.9542896,0,-30000,35000,0,0,0,0,0,0,0,0,0,0,0,0
